PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date
28163021,Calling the shots,The Lancet Respiratory Medicine.,Lancet Respir Med. 2017 Mar;5(3):157. doi: 10.1016/S2213-2600(17)30039-5. Epub 2017 Feb 3.,The Lancet Respiratory Medicine,Lancet Respir Med,2017,2017/02/07
28132571,The diagnosis and management of respiratory viral infections in cystic fibrosis,"Flight W, Jones A.",Expert Rev Respir Med. 2017 Mar;11(3):221-227. doi: 10.1080/17476348.2017.1288102. Epub 2017 Feb 3.,Flight W,Expert Rev Respir Med,2017,2017/01/31
28114867,Cecal infarction in neonatal calves,"Adaska JM, Moeller RB, Blanchard PC, Aly SS.",J Vet Diagn Invest. 2017 Mar;29(2):242-244. doi: 10.1177/1040638716688046. Epub 2017 Jan 24.,Adaska JM,J Vet Diagn Invest,2017,2017/01/25
28077633,Surveillance of Bat Coronaviruses in Kenya Identifies Relatives of Human Coronaviruses NL63 and 229E and Their Recombination History,"Tao Y, Shi M, Chommanard C, Queen K, Zhang J, Markotter W, Kuzmin IV, Holmes EC, Tong S.",J Virol. 2017 Feb 14;91(5):e01953-16. doi: 10.1128/JVI.01953-16. Print 2017 Mar 1.,Tao Y,J Virol,2017,2017/01/13
28044277,Electron microscopy studies of the coronavirus ribonucleoprotein complex,"Gui M, Liu X, Guo D, Zhang Z, Yin CC, Chen Y, Xiang Y.",Protein Cell. 2017 Mar;8(3):219-224. doi: 10.1007/s13238-016-0352-8.,Gui M,Protein Cell,2017,2017/01/04
28031370,Binding of the Methyl Donor S-Adenosyl-l-Methionine to Middle East Respiratory Syndrome Coronavirus 2'-O-Methyltransferase nsp16 Promotes Recruitment of the Allosteric Activator nsp10,"Aouadi W, Blanjoie A, Vasseur JJ, Debart F, Canard B, Decroly E.",J Virol. 2017 Feb 14;91(5):e02217-16. doi: 10.1128/JVI.02217-16. Print 2017 Mar 1.,Aouadi W,J Virol,2017,2016/12/30
28003490,Lineage A Betacoronavirus NS2 Proteins and the Homologous Torovirus Berne pp1a Carboxy-Terminal Domain Are Phosphodiesterases That Antagonize Activation of RNase L,"Goldstein SA, Thornbrough JM, Zhang R, Jha BK, Li Y, Elliott R, Quiroz-Figueroa K, Chen AI, Silverman RH, Weiss SR.",J Virol. 2017 Feb 14;91(5):e02201-16. doi: 10.1128/JVI.02201-16. Print 2017 Mar 1.,Goldstein SA,J Virol,2017,2016/12/23
27976828,Clinically mild encephalopathy with a reversible splenial lesion and nonconvulsive status epilepticus in a schizophrenic patient with neuroleptic malignant syndrome,"Mogi T, Toda H, Tatsuzawa Y, Fukutomi T, Soga S, Shinmoto H, Yoshino A.",Psychiatry Clin Neurosci. 2017 Mar;71(3):212. doi: 10.1111/pcn.12492. Epub 2017 Jan 10.,Mogi T,Psychiatry Clin Neurosci,2017,2016/12/16
27974570,Channel-Inactivating Mutations and Their Revertant Mutants in the Envelope Protein of Infectious Bronchitis Virus,"To J, Surya W, Fung TS, Li Y, Verdià-Bàguena C, Queralt-Martin M, Aguilella VM, Liu DX, Torres J.",J Virol. 2017 Feb 14;91(5):e02158-16. doi: 10.1128/JVI.02158-16. Print 2017 Mar 1.,To J,J Virol,2017,2016/12/16
27738120,Gamma and Deltacoronaviruses in quail and pheasants from Northern Italy1,"Torres CA, Listorti V, Lupini C, Franzo G, Drigo M, Catelli E, Brandão PE, Cecchinato M.",Poult Sci. 2017 Mar 1;96(3):717-722. doi: 10.3382/ps/pew332.,Torres CA,Poult Sci,2017,2016/10/15
28293544,Induction of Atypical Autophagy by Porcine Hemagglutinating Encephalomyelitis Virus Contributes to Viral Replication,"Ding N, Zhao K, Lan Y, Li Z, Lv X, Su J, Lu H, Gao F, He W.",Front Cell Infect Microbiol. 2017 Feb 28;7:56. doi: 10.3389/fcimb.2017.00056. eCollection 2017.,Ding N,Front Cell Infect Microbiol,2017,2017/03/16
28280379,"Amylmetacresol/2,4-dichlorobenzyl alcohol, hexylresorcinol, or carrageenan lozenges as active treatments for sore throat","Morokutti-Kurz M, Graf C, Prieschl-Grassauer E.",Int J Gen Med. 2017 Feb 28;10:53-60. doi: 10.2147/IJGM.S120665. eCollection 2017.,Morokutti-Kurz M,Int J Gen Med,2017,2017/03/11
28933360,"Detection of Alphacoronavirus vRNA in the Feces of Brazilian Free-Tailed Bats (Tadarida brasiliensis) from a Colony in Florida, USA","Bonny TS, Driver JP, Paisie T, Salemi M, Morris JG, Shender LA, Smith L, Enloe C, Oxenrider K, Gore JA, Loeb JC, Wu CY, Lednicky JA.",Diseases. 2017 Feb 27;5(1):7. doi: 10.3390/diseases5010007.,Bonny TS,Diseases,2017,2017/09/22
28956377,[Advances in reverse genetics to treat porcine epidemic diarrhea virus],"Yu R, Dong S, Si F, Jiang F, Xie C, Chen B, Yu L, Li Z.",Sheng Wu Gong Cheng Xue Bao. 2017 Feb 25;33(2):205-216. doi: 10.13345/j.cjb.160282.,Yu R,Sheng Wu Gong Cheng Xue Bao,2017,2017/09/29
28234937,Comparative pathology of rhesus macaque and common marmoset animal models with Middle East respiratory syndrome coronavirus,"Yu P, Xu Y, Deng W, Bao L, Huang L, Xu Y, Yao Y, Qin C.",PLoS One. 2017 Feb 24;12(2):e0172093. doi: 10.1371/journal.pone.0172093. eCollection 2017.,Yu P,PLoS One,2017,2017/02/25
28156114,Sesquiterpenoids with Various Carbocyclic Skeletons from the Flowers of Chrysanthemum indicum,"Liu LL, Ha TK, Ha W, Oh WK, Yang JL, Shi YP.",J Nat Prod. 2017 Feb 24;80(2):298-307. doi: 10.1021/acs.jnatprod.6b00694. Epub 2017 Feb 3.,Liu LL,J Nat Prod,2017,2017/02/04
28231295,The pathogens profile in children with otitis media with effusion and adenoid hypertrophy,"Buzatto GP, Tamashiro E, Proenca-Modena JL, Saturno TH, Prates MC, Gagliardi TB, Carenzi LR, Massuda ET, Hyppolito MA, Valera FC, Arruda E, Anselmo-Lima WT.",PLoS One. 2017 Feb 23;12(2):e0171049. doi: 10.1371/journal.pone.0171049. eCollection 2017.,Buzatto GP,PLoS One,2017,2017/02/24
28251184,Epitope Addition and Ablation via Manipulation of a Dengue Virus Serotype 1 Infectious Clone,"Gallichotte EN, Menachery VD, Yount BL Jr, Widman DG, Dinnon KH 3rd, Hartman S, de Silva AM, Baric RS.",mSphere. 2017 Feb 22;2(1):e00380-16. doi: 10.1128/mSphere.00380-16. eCollection 2017 Jan-Feb.,Gallichotte EN,mSphere,2017,2017/03/03
27050368,MERS-CoV virus-like particles produced in insect cells induce specific humoural and cellular imminity in rhesus macaques,"Wang C, Zheng X, Gai W, Zhao Y, Wang H, Wang H, Feng N, Chi H, Qiu B, Li N, Wang T, Gao Y, Yang S, Xia X.",Oncotarget. 2017 Feb 21;8(8):12686-12694. doi: 10.18632/oncotarget.8475.,Wang C,Oncotarget,2017,2016/04/07
28218288,Detection of viral respiratory pathogens in mild and severe acute respiratory infections in Singapore,"Jiang L, Lee VJ, Cui L, Lin R, Tan CL, Tan LW, Lim WY, Leo YS, Low L, Hibberd M, Chen MI.",Sci Rep. 2017 Feb 20;7:42963. doi: 10.1038/srep42963.,Jiang L,Sci Rep,2017,2017/02/21
28212305,Epigenetic Landscape during Coronavirus Infection,"Schäfer A, Baric RS.",Pathogens. 2017 Feb 15;6(1):8. doi: 10.3390/pathogens6010008.,Schäfer A,Pathogens,2017,2017/02/18
28199419,Early immune responses and development of pathogenesis of avian infectious bronchitis viruses with different virulence profiles,"Okino CH, Mores MA, Trevisol IM, Coldebella A, Montassier HJ, Brentano L.",PLoS One. 2017 Feb 15;12(2):e0172275. doi: 10.1371/journal.pone.0172275. eCollection 2017.,Okino CH,PLoS One,2017,2017/02/16
28198455,Polymerase cross-linking spiral reaction (PCLSR) for detection of African swine fever virus (ASFV) in pigs and wild boars,"Woźniakowski G, Frączyk M, Kowalczyk A, Pomorska-Mól M, Niemczuk K, Pejsak Z.",Sci Rep. 2017 Feb 15;7:42903. doi: 10.1038/srep42903.,Woźniakowski G,Sci Rep,2017,2017/02/16
28261584,Polyprenyl Immunostimulant Treatment of Cats with Presumptive Non-Effusive Feline Infectious Peritonitis In a Field Study,"Legendre AM, Kuritz T, Galyon G, Baylor VM, Heidel RE.",Front Vet Sci. 2017 Feb 14;4:7. doi: 10.3389/fvets.2017.00007. eCollection 2017.,Legendre AM,Front Vet Sci,2017,2017/03/07
28193191,Effective inhibition of MERS-CoV infection by resveratrol,"Lin SC, Ho CT, Chuo WH, Li S, Wang TT, Lin CC.",BMC Infect Dis. 2017 Feb 13;17(1):144. doi: 10.1186/s12879-017-2253-8.,Lin SC,BMC Infect Dis,2017,2017/02/15
28177862,Middle East Respiratory Syndrome,"Arabi YM, Balkhy HH, Hayden FG, Bouchama A, Luke T, Baillie JK, Al-Omari A, Hajeer AH, Senga M, Denison MR, Nguyen-Van-Tam JS, Shindo N, Bermingham A, Chappell JD, Van Kerkhove MD, Fowler RA.",N Engl J Med. 2017 Feb 9;376(6):584-594. doi: 10.1056/NEJMsr1408795.,Arabi YM,N Engl J Med,2017,2017/02/09
28179007,Global research trends of World Health Organization's top eight emerging pathogens,Sweileh WM.,Global Health. 2017 Feb 8;13(1):9. doi: 10.1186/s12992-017-0233-9.,Sweileh WM,Global Health,2017,2017/02/10
28178957,Immunological aspects of the efficiency of protectotype vaccination strategy against chicken infectious bronchitis,"Smialek M, Tykalowski B, Dziewulska D, Stenzel T, Koncicki A.",BMC Vet Res. 2017 Feb 8;13(1):44. doi: 10.1186/s12917-017-0963-1.,Smialek M,BMC Vet Res,2017,2017/02/10
28118607,Middle east respiratory syndrome corona virus spike glycoprotein suppresses macrophage responses via DPP4-mediated induction of IRAK-M and PPARγ,"Al-Qahtani AA, Lyroni K, Aznaourova M, Tseliou M, Al-Anazi MR, Al-Ahdal MN, Alkahtani S, Sourvinos G, Tsatsanis C.",Oncotarget. 2017 Feb 7;8(6):9053-9066. doi: 10.18632/oncotarget.14754.,Al-Qahtani AA,Oncotarget,2017,2017/01/25
28158275,Early endonuclease-mediated evasion of RNA sensing ensures efficient coronavirus replication,"Kindler E, Gil-Cruz C, Spanier J, Li Y, Wilhelm J, Rabouw HH, Züst R, Hwang M, V'kovski P, Stalder H, Marti S, Habjan M, Cervantes-Barragan L, Elliot R, Karl N, Gaughan C, van Kuppeveld FJ, Silverman RH, Keller M, Ludewig B, Bergmann CC, Ziebuhr J, Weiss SR, Kalinke U, Thiel V.",PLoS Pathog. 2017 Feb 3;13(2):e1006195. doi: 10.1371/journal.ppat.1006195. eCollection 2017 Feb.,Kindler E,PLoS Pathog,2017,2017/02/04
28639594,Viral aetiology of wheezing in children under five,"Mummidi PS, Tripathy R, Dwibedi B, Mahapatra A, Baraha S.",Indian J Med Res. 2017 Feb;145(2):189-193. doi: 10.4103/ijmr.IJMR_840_15.,Mummidi PS,Indian J Med Res,2017,2017/06/23
28596841,Targeting endosomal acidification by chloroquine analogs as a promising strategy for the treatment of emerging viral diseases,Al-Bari MAA.,Pharmacol Res Perspect. 2017 Jan 23;5(1):e00293. doi: 10.1002/prp2.293. eCollection 2017 Feb.,Al-Bari MAA,Pharmacol Res Perspect,2017,2017/06/10
28262277,[The interactions between microorganisms and the small airways. A paediatric focus],"de Blic J, Brouard J, Vabret A, Deschildre A.",Rev Mal Respir. 2017 Feb;34(2):134-146. doi: 10.1016/j.rmr.2016.02.012. Epub 2017 Mar 3.,de Blic J,Rev Mal Respir,2017,2017/03/07
28203548,Doxycycline Induces Mitophagy and Suppresses Production of Interferon-β in IPEC-J2 Cells,"Xing Y, Liqi Z, Jian L, Qinghua Y, Qian Y.",Front Cell Infect Microbiol. 2017 Feb 1;7:21. doi: 10.3389/fcimb.2017.00021. eCollection 2017.,Xing Y,Front Cell Infect Microbiol,2017,2017/02/17
28190504,Seroprevalence and risk factors for infection with equine coronavirus in healthy horses in the USA,"Kooijman LJ, James K, Mapes SM, Theelen MJ, Pusterla N.",Vet J. 2017 Feb;220:91-94. doi: 10.1016/j.tvjl.2017.01.007. Epub 2017 Jan 12.,Kooijman LJ,Vet J,2017,2017/02/14
28190501,Middle East respiratory syndrome (MERS) coronavirus and dromedaries,"Wernery U, Lau SK, Woo PC.",Vet J. 2017 Feb;220:75-79. doi: 10.1016/j.tvjl.2016.12.020. Epub 2017 Jan 9.,Wernery U,Vet J,2017,2017/02/14
28177112,"Psychobehavioural responses to the 2014 Middle East respiratory syndrome-novel corona virus (MERS CoV) among adults in two shopping malls in Jeddah, western Saudi Arabia","AlNajjar NS, Attar LM, Farahat FM, AlThaqafi A.",East Mediterr Health J. 2017 Feb 1;22(11):817-823. doi: 10.26719/2016.22.11.817.,AlNajjar NS,East Mediterr Health J,2017,2017/02/09
28133694,Spontaneous intracranial hemorrhage in a patient with Middle East respiratory syndrome corona virus,Al-Hameed FM.,Saudi Med J. 2017 Feb;38(2):196-200. doi: 10.15537/smj.2017.2.16255.,Al-Hameed FM,Saudi Med J,2017,2017/01/31
28128003,Current and future developments in the treatment of virus-induced hypercytokinemia,"Wong JP, Viswanathan S, Wang M, Sun LQ, Clark GC, D'Elia RV.",Future Med Chem. 2017 Feb;9(2):169-178. doi: 10.4155/fmc-2016-0181. Epub 2017 Jan 27.,Wong JP,Future Med Chem,2017,2017/01/28
28110778,Identification of a novel recombinant virulent avian infectious bronchitis virus,"Zhou H, Zhang M, Tian X, Shao H, Qian K, Ye J, Qin A.",Vet Microbiol. 2017 Feb;199:120-127. doi: 10.1016/j.vetmic.2016.12.038. Epub 2017 Jan 3.,Zhou H,Vet Microbiol,2017,2017/01/24
28081049,The First Infant Death Associated With Human Coronavirus NL63 Infection,"Konca C, Korukluoglu G, Tekin M, Almis H, Bucak İH, Uygun H, Altas AB, Bayrakdar F.",Pediatr Infect Dis J. 2017 Feb;36(2):231-233. doi: 10.1097/INF.0000000000001390.,Konca C,Pediatr Infect Dis J,2017,2017/01/13
27995863,Discovery of a novel accessory protein NS7a encoded by porcine deltacoronavirus,"Fang P, Fang L, Hong Y, Liu X, Dong N, Ma P, Bi J, Wang D, Xiao S.",J Gen Virol. 2017 Feb;98(2):173-178. doi: 10.1099/jgv.0.000690. Epub 2017 Mar 13.,Fang P,J Gen Virol,2017,2016/12/21
27902373,Feline coronavirus replication is affected by both cyclophilin A and cyclophilin B,"Tanaka Y, Sato Y, Sasaki T.",J Gen Virol. 2017 Feb;98(2):190-200. doi: 10.1099/jgv.0.000663. Epub 2017 Mar 13.,Tanaka Y,J Gen Virol,2017,2016/12/01
27901465,Livestock Susceptibility to Infection with Middle East Respiratory Syndrome Coronavirus,"Vergara-Alert J, van den Brand JM, Widagdo W, Muñoz M 5th, Raj S, Schipper D, Solanes D, Cordón I, Bensaid A, Haagmans BL, Segalés J.",Emerg Infect Dis. 2017 Feb;23(2):232-240. doi: 10.3201/eid2302.161239. Epub 2017 Feb 15.,Vergara-Alert J,Emerg Infect Dis,2017,2016/12/01
28143984,In Situ Tagged nsp15 Reveals Interactions with Coronavirus Replication/Transcription Complex-Associated Proteins,"Athmer J, Fehr AR, Grunewald M, Smith EC, Denison MR, Perlman S.",mBio. 2017 Jan 31;8(1):e02320-16. doi: 10.1128/mBio.02320-16.,Athmer J,mBio,2017,2017/02/02
28077798,Uniquely conserved immunosuppressive viral exoribonucleases,"Meyer B, Ly H.",Oncotarget. 2017 Jan 24;8(4):5650-5651. doi: 10.18632/oncotarget.14548.,Meyer B,Oncotarget,2017,2017/01/13
28117718,Novel Approach for Isolation and Identification of Porcine Epidemic Diarrhea Virus (PEDV) Strain NJ Using Porcine Intestinal Epithelial Cells,"Shi W, Jia S, Zhao H, Yin J, Wang X, Yu M, Ma S, Wu Y, Chen Y, Fan W, Xu Y, Li Y.",Viruses. 2017 Jan 21;9(1):19. doi: 10.3390/v9010019.,Shi W,Viruses,2017,2017/01/25
28405461,Feed additives decrease survival of delta coronavirus in nursery pig diets,"Cottingim KM, Verma H, Urriola PE, Sampedro F, Shurson GC, Goyal SM.",Porcine Health Manag. 2017 Jan 20;3:5. doi: 10.1186/s40813-016-0048-8. eCollection 2017.,Cottingim KM,Porcine Health Manag,2017,2017/04/14
28104849,A half-billion-dollar bid to head off emerging diseases,Cohen J.,Science. 2017 Jan 20;355(6322):237. doi: 10.1126/science.355.6322.237.,Cohen J,Science,2017,2017/01/21
28128262,Billion-dollar project aims to prep vaccines before epidemics hit,Butler D.,Nature. 2017 Jan 18;541(7638):444-445. doi: 10.1038/nature.2017.21329.,Butler D,Nature,2017,2017/01/28
28099453,Elimination of Porcine Epidemic Diarrhea Virus in an Animal Feed Manufacturing Facility,"Huss AR, Schumacher LL, Cochrane RA, Poulsen E, Bai J, Woodworth JC, Dritz SS, Stark CR, Jones CK.",PLoS One. 2017 Jan 18;12(1):e0169612. doi: 10.1371/journal.pone.0169612. eCollection 2017.,Huss AR,PLoS One,2017,2017/01/19
28095455,Novel Porcine Epidemic Diarrhea Virus (PEDV) Variants with Large Deletions in the Spike (S) Gene Coexist with PEDV Strains Possessing an Intact S Gene in Domestic Pigs in Japan: A New Disease Situation,"Diep NV, Norimine J, Sueyoshi M, Lan NT, Yamaguchi R.",PLoS One. 2017 Jan 17;12(1):e0170126. doi: 10.1371/journal.pone.0170126. eCollection 2017.,Diep NV,PLoS One,2017,2017/01/18
27807241,"One-Health: a Safe, Efficient, Dual-Use Vaccine for Humans and Animals against Middle East Respiratory Syndrome Coronavirus and Rabies Virus","Wirblich C, Coleman CM, Kurup D, Abraham TS, Bernbaum JG, Jahrling PB, Hensley LE, Johnson RF, Frieman MB, Schnell MJ.",J Virol. 2017 Jan 3;91(2):e02040-16. doi: 10.1128/JVI.02040-16. Print 2017 Jan 15.,Wirblich C,J Virol,2017,2016/11/04
27807240,Porcine Epidemic Diarrhea Virus 3C-Like Protease-Mediated Nucleocapsid Processing: Possible Link to Viral Cell Culture Adaptability,"Jaru-Ampornpan P, Jengarn J, Wanitchang A, Jongkaewwattana A.",J Virol. 2017 Jan 3;91(2):e01660-16. doi: 10.1128/JVI.01660-16. Print 2017 Jan 15.,Jaru-Ampornpan P,J Virol,2017,2016/11/04
28088167,"Randomized, double-blind, placebo-controlled clinical trial to assess the safety and effectiveness of a novel dual-action oral topical formulation against upper respiratory infections","Mukherjee PK, Esper F, Buchheit K, Arters K, Adkins I, Ghannoum MA, Salata RA.",BMC Infect Dis. 2017 Jan 14;17(1):74. doi: 10.1186/s12879-016-2177-8.,Mukherjee PK,BMC Infect Dis,2017,2017/01/16
28082362,Case characteristics among Middle East respiratory syndrome coronavirus outbreak and non-outbreak cases in Saudi Arabia from 2012 to 2015,"Alhamlan FS, Majumder MS, Brownstein JS, Hawkins J, Al-Abdely HM, Alzahrani A, Obaid DA, Al-Ahdal MN, BinSaeed A.",BMJ Open. 2017 Jan 12;7(1):e011865. doi: 10.1136/bmjopen-2016-011865.,Alhamlan FS,BMJ Open,2017,2017/01/14
28081264,The Important Role of Lipid Raft-Mediated Attachment in the Infection of Cultured Cells by Coronavirus Infectious Bronchitis Virus Beaudette Strain,"Guo H, Huang M, Yuan Q, Wei Y, Gao Y, Mao L, Gu L, Tan YW, Zhong Y, Liu D, Sun S.",PLoS One. 2017 Jan 12;12(1):e0170123. doi: 10.1371/journal.pone.0170123. eCollection 2017.,Guo H,PLoS One,2017,2017/01/13
28079137,X-ray Structure and Enzymatic Activity Profile of a Core Papain-like Protease of MERS Coronavirus with utility for structure-based drug design,"Clasman JR, Báez-Santos YM, Mettelman RC, O'Brien A, Baker SC, Mesecar AD.",Sci Rep. 2017 Jan 12;7:40292. doi: 10.1038/srep40292.,Clasman JR,Sci Rep,2017,2017/01/13
28077074,Single- and multiple viral respiratory infections in children: disease and management cannot be related to a specific pathogen,"Wishaupt JO, van der Ploeg T, de Groot R, Versteegh FG, Hartwig NG.",BMC Infect Dis. 2017 Jan 11;17(1):62. doi: 10.1186/s12879-016-2118-6.,Wishaupt JO,BMC Infect Dis,2017,2017/01/13
28056953,Understanding the early dynamics of the 2014 porcine epidemic diarrhea virus (PEDV) outbreak in Ontario using the incidence decay and exponential adjustment (IDEA) model,"Greer AL, Spence K, Gardner E.",BMC Vet Res. 2017 Jan 5;13(1):8. doi: 10.1186/s12917-016-0922-2.,Greer AL,BMC Vet Res,2017,2017/01/07
28056850,Outbreak of Middle East respiratory syndrome coronavirus in Saudi Arabia: a retrospective study,"Aleanizy FS, Mohmed N, Alqahtani FY, El Hadi Mohamed RA.",BMC Infect Dis. 2017 Jan 5;17(1):23. doi: 10.1186/s12879-016-2137-3.,Aleanizy FS,BMC Infect Dis,2017,2017/01/07
28050021,"Systematic, active surveillance for Middle East respiratory syndrome coronavirus in camels in Egypt","Ali MA, Shehata MM, Gomaa MR, Kandeil A, El-Shesheny R, Kayed AS, El-Taweel AN, Atea M, Hassan N, Bagato O, Moatasim Y, Mahmoud SH, Kutkat O, Maatouq AM, Osman A, McKenzie PP, Webby RJ, Kayali G.",Emerg Microbes Infect. 2017 Jan 4;6(1):e1. doi: 10.1038/emi.2016.130.,Ali MA,Emerg Microbes Infect,2017,2017/01/05
28050020,"Identification and evolutionary dynamics of two novel human coronavirus OC43 genotypes associated with acute respiratory infections: phylogenetic, spatiotemporal and transmission network analyses","Oong XY, Ng KT, Takebe Y, Ng LJ, Chan KG, Chook JB, Kamarulzaman A, Tee KK.",Emerg Microbes Infect. 2017 Jan 4;6(1):e3. doi: 10.1038/emi.2016.132.,Oong XY,Emerg Microbes Infect,2017,2017/01/05
28049440,An assessment of the level of concern among hospital-based health-care workers regarding MERS outbreaks in Saudi Arabia,"Abolfotouh MA, AlQarni AA, Al-Ghamdi SM, Salam M, Al-Assiri MH, Balkhy HH.",BMC Infect Dis. 2017 Jan 3;17(1):4. doi: 10.1186/s12879-016-2096-8.,Abolfotouh MA,BMC Infect Dis,2017,2017/01/05
28045037,"Nucleocapsid Interacts with NPM1 and Protects it from Proteolytic Cleavage, Enhancing Cell Survival, and is Involved in PEDV Growth","Shi D, Shi H, Sun D, Chen J, Zhang X, Wang X, Zhang J, Ji Z, Liu J, Cao L, Zhu X, Yuan J, Dong H, Wang X, Chang T, Liu Y, Feng L.",Sci Rep. 2017 Jan 3;7:39700. doi: 10.1038/srep39700.,Shi D,Sci Rep,2017,2017/01/04
28067571,Middle East respiratory syndrome coronavirus (MERS-CoV) infection,"Almaghrabi RS, Omrani AS.",Br J Hosp Med (Lond). 2017 Jan 2;78(1):23-26. doi: 10.12968/hmed.2017.78.1.23.,Almaghrabi RS,Br J Hosp Med (Lond),2017,2017/01/10
